"new_date","Crimes","Location.Description","Beat","Ward","Community.Area","Holiday","feelslikemax","feelslikemin","dew","humidity","precip","snow","snowdepth","windgust","windspeed","cloudcover","visibility","isFullMoon","weekend"
2015-07-13,54,"STREET","1112","28","23",0,36.9,20.9,20.1,72.8,13.686,0,0,1,27.6,79.6,15.8,0,0
2015-07-14,62,"STREET","1133","28","26",0,28.5,17.9,17.3,68.3,0,0,0,1,28.8,53,16,0,0
2015-07-15,59,"STREET","1112","28","23",0,23.8,16.3,10.7,57.6,0,0,0,1,23.1,66.6,16,0,0
2015-07-16,39,"SIDEWALK","1112","28","27",0,25.2,16.7,15.7,74.4,15.117,0,0,1,24.5,93.1,14.6,0,0
2015-07-17,66,"SIDEWALK","1113","28","26",0,37.4,22.8,21.8,72.1,2.8,0,0,1,17.3,62.2,14.2,0,1
2015-07-18,47,"SIDEWALK","1113","28","26",0,38.1,24.1,21.7,73.5,6.551,0,0,1,26.7,63.1,15.8,0,1
2015-07-19,56,"STREET","1122","28","26",0,32.8,23.4,19.5,64.8,0,0,0,1,24.9,59.2,16,0,1
2015-07-20,52,"STREET","1121","28","23",0,30.8,19.3,17.2,63.5,0,0,0,1,21.7,58.7,16,0,0
2015-07-21,52,"STREET","1122","28","26",0,26.8,20.6,13,51,0,0,0,1,17.7,34.8,16,0,0
2015-07-22,45,"STREET","1133","24","27",0,27.4,19.3,12.5,50.1,0,0,0,1,16.3,78.2,16,0,0
2015-07-23,67,"SIDEWALK","1112","28","27",0,28.6,19.5,13.9,51.9,0,0,0,1,15.3,28.4,16,0,0
2015-07-24,74,"STREET","1122","28","27",0,29.3,20.6,15.8,55.6,0.095,0,0,1,26.9,37.8,16,0,1
2015-07-25,62,"STREET","1112","28","23",0,36.3,23,19.8,66.9,0.017,0,0,1,23.9,63.9,16,0,1
2015-07-26,58,"STREET","1111","28","23",0,28.2,20.6,17.8,66.1,0,0,0,1,14.5,74.2,16,0,1
2015-07-27,49,"SIDEWALK","1133","24","27",0,31.4,21.4,18,62.1,0,0,0,1,23.4,58.7,15.4,0,0
2015-07-28,47,"SIDEWALK","1131","28","26",0,35.6,22.3,19.8,62.1,0,0,0,1,20,61.3,16,0,0
2015-07-29,48,"STREET","1134","28","27",0,30.6,24.3,17,56.5,1.176,0,0,1,27.4,62.8,15.6,0,0
2015-07-30,61,"STREET","1112","28","26",0,30.1,20,12.9,45.4,0,0,0,1,26.3,8.9,16,1,0
2015-07-31,44,"STREET","1122","28","26",0,29.7,21,12.3,44.6,0,0,0,1,33.6,21.5,16,1,1
2015-08-01,61,"SIDEWALK","1111","28","23",0,29.8,18.8,13.1,47.5,0,0,0,1,24.3,37.8,16,1,1
2015-08-02,63,"SIDEWALK","1113","28","27",0,35.7,22.6,18.9,59.3,2.709,0,0,1,37.8,37.3,15.8,0,1
2015-08-03,46,"STREET","1121","28","23",0,27.1,20.3,13.4,55.9,20.084,0,0,1,24.7,41.8,15.9,0,0
2015-08-04,66,"SIDEWALK","1112","28","26",0,27.5,17.6,12.3,52,0,0,0,1,24.6,52.7,16,0,0
2015-08-05,54,"SIDEWALK","1131","28","27",0,27.3,18.1,13.7,56.4,0,0,0,1,19.9,73.4,16,0,0
2015-08-06,56,"STREET","1131","28","26",0,28,20.5,15.8,62.5,0,0,0,1,20.3,66.3,16,0,0
2015-08-07,61,"SIDEWALK","1113","28","23",0,28.2,19.7,14.3,54.3,0,0,0,1,21.1,65.3,16,0,1
2015-08-08,57,"SIDEWALK","1132","28","26",0,29.2,21.5,17.5,65.6,0,0,0,1,16.5,78.4,15.6,0,1
2015-08-09,55,"SIDEWALK","1115","28","23",0,28.2,20.8,18.8,75.6,0,0,0,1,13.8,93.8,11.7,0,1
2015-08-10,52,"SIDEWALK","1112","28","23",0,30,22.3,19.6,73.6,4.648,0,0,1,20.6,78.9,13.9,0,0
2015-08-11,61,"STREET","1132","28","27",0,27.5,19.8,15.6,63.8,0,0,0,1,24.9,40.5,16,0,0
2015-08-12,61,"STREET","1113","28","26",0,25.6,17.7,14.7,63.3,0,0,0,1,14.9,29.8,16,0,0
2015-08-13,51,"STREET","1121","28","23",0,29.1,19.1,15.9,60.1,0.036,0,0,1,25.8,59.1,16,0,0
2015-08-14,62,"SIDEWALK","1112","28","23",0,34.4,21.8,19.2,65.5,4.309,0,0,1,19.7,84.1,15.7,0,1
2015-08-15,60,"STREET","1111","27","23",0,34.5,21,19.9,73.5,4.197,0,0,1,17,52.6,16,0,1
2015-08-16,54,"STREET","1134","24","23",0,33.2,22.4,19.8,66.1,0,0,0,1,24.5,23.1,15.8,0,1
2015-08-17,46,"STREET","1122","28","26",0,33,21.9,19.5,67.8,7.632,0,0,1,23.6,47.5,15.5,0,0
2015-08-18,52,"SIDEWALK","1113","28","26",0,30,20.8,19.3,76.8,19.861,0,0,1,22.3,84.9,14.2,0,0
2015-08-19,78,"SIDEWALK","1113","28","26",0,25.1,18.4,15.6,67.5,0.223,0,0,1,30.1,82.1,16,0,0
2015-08-20,106,"APARTMENT","1113","28","26",0,23.6,15.9,10.7,59.4,0,0,0,1,32.4,70.1,16,0,0
2015-08-21,55,"SIDEWALK","1113","28","26",0,28,14.8,12.6,56.6,0,0,0,1,22.7,25.7,16,0,1
2015-08-22,47,"STREET","1122","28","23",0,27.2,18.1,13,53.7,0,0,0,1,29.9,40.2,16,0,1
2015-08-23,67,"STREET","1134","28","27",0,25.3,19.7,14.4,61.3,0.767,0,0,1,29.9,74,15.5,0,1
2015-08-24,47,"STREET","1132","28","26",0,23.5,13.6,8.6,53.2,0,0,0,1,34.7,49.4,16,0,0
2015-08-25,39,"RESIDENCE","1133","24","23",0,22.3,16.2,9.6,57.7,0,0,0,1,18.1,91.7,16,0,0
2015-08-26,58,"SIDEWALK","1134","28","26",0,19.1,15.2,11.1,66.7,0,0,0,1,13.5,93.1,16,0,0
2015-08-27,46,"SIDEWALK","1122","28","26",0,23.6,13.2,11.7,66.9,0,0,0,1,18.8,50.5,15.6,0,0
2015-08-28,53,"STREET","1112","28","23",0,23.3,15.9,14.5,70,0,0,0,1,13.7,75,15.7,1,1
2015-08-29,48,"SIDEWALK","1112","28","27",0,23.1,18.3,17.3,81.6,12.785,0,0,1,14.8,98.2,11.9,1,1
2015-08-30,48,"SIDEWALK","1133","28","27",0,24.8,18.9,17.5,80.4,0,0,0,1,12.5,71.9,10.5,1,1
2015-08-31,57,"SIDEWALK","1121","28","23",0,31.4,18,18.6,74.6,0,0,0,1,11.9,23.5,11,0,0
2015-09-01,74,"SIDEWALK","1134","28","27",0,34.7,22.4,21.3,72,0,0,0,1,22.9,25.6,14.6,0,0
2015-09-02,62,"STREET","1134","28","23",0,34.6,23,20.2,65.2,0,0,0,1,20.5,50.5,15.7,0,0
2015-09-03,46,"STREET","1134","28","26",0,35.1,23.2,19.8,64.2,0,0,0,1,23.1,56.7,15.8,0,0
2015-09-04,55,"SIDEWALK","1135","28","26",0,30.7,21.6,19.2,74.3,0,0,0,1,22,44.1,16,0,1
2015-09-05,62,"SIDEWALK","1124","28","27",0,31.1,22.3,19.5,71.7,0.347,0,0,1,18.5,72.3,15.6,0,1
2015-09-06,61,"STREET","1133","28","26",0,35.1,23,18.6,57.1,0,0,0,1,21.3,41,16,0,1
2015-09-07,50,"STREET","1124","28","27",0,33.9,24.8,19.6,59.9,0,0,0,1,19.8,83.6,16,0,0
2015-09-08,42,"STREET","1121","27","23",0,31.1,21.6,20.8,78.3,23.984,0,0,1,24,92.4,15,0,0
2015-09-09,38,"SIDEWALK","1111","28","23",0,24.7,18,14.8,67.9,0.408,0,0,1,20.8,63.3,16,0,0
2015-09-10,50,"STREET","1115","28","26",0,23.7,15.1,13.9,77,5.22,0,0,1,18.3,62.7,15.7,0,0
2015-09-11,41,"SIDEWALK","1134","28","26",0,19.2,14.3,12.3,75.8,5.665,0,0,1,30.8,82.1,15.5,0,1
2015-09-12,60,"SIDEWALK","1135","28","23",0,18.1,11.9,7.4,64.1,2.678,0,0,1,27.2,55.1,15.8,0,1
2015-09-13,44,"STREET","1133","28","27",0,21,10.1,6.9,57.4,0,0,0,1,20.1,32.8,16,0,1
2015-09-14,58,"SIDEWALK","1133","28","26",0,27.5,12.7,9.9,52.6,0,0,0,1,30.1,20.7,16,0,0
2015-09-15,60,"SIDEWALK","1121","28","23",0,27.4,18.3,11.1,49.1,0,0,0,1,26.7,45.6,16,0,0
2015-09-16,58,"SIDEWALK","1135","28","27",0,27.9,16.2,11.5,50.4,0,0,0,1,28.9,16.8,16,0,0
2015-09-17,52,"SIDEWALK","1113","28","26",0,30.3,18.1,15.7,62.2,8.005,0,0,1,27,52.8,15.6,0,0
2015-09-18,57,"STREET","1133","24","26",0,24.9,19.9,19.6,84.9,46.338,0,0,1,25.4,93.7,12.3,0,1
2015-09-19,51,"SIDEWALK","1132","28","26",0,21.4,14.7,11.9,69.1,21.494,0,0,1,26.3,68.3,15.1,0,1
2015-09-20,55,"SIDEWALK","1115","28","26",0,21.7,11.6,9.6,65.6,0,0,0,1,13.6,39.2,16,0,1
2015-09-21,52,"SIDEWALK","1134","28","27",0,22.6,12.8,9.7,62.8,0,0,0,1,18.4,9.9,16,0,0
2015-09-22,57,"SIDEWALK","1134","28","27",0,26.5,13.5,10.5,58.4,0,0,0,1,11.7,30,15.9,0,0
2015-09-23,60,"SIDEWALK","1121","28","26",0,26.1,15.8,11.1,56.3,0,0,0,1,19.1,54.9,16,0,0
2015-09-24,57,"STREET","1122","28","26",0,24.8,16.1,13.6,66.8,0,0,0,1,17.5,78.2,15.9,0,0
2015-09-25,66,"STREET","1133","28","26",0,23.1,17.1,15.1,74.3,0,0,0,1,23.8,79.5,15.1,0,1
2015-09-26,47,"SIDEWALK","1121","28","23",0,23.6,15.8,14,67.6,0,0,0,1,21.5,65.2,15.7,0,1
2015-09-27,72,"STREET","1112","28","26",0,23.6,18.7,15.6,73.3,0,0,0,1,15.1,86,16,1,1
2015-09-28,46,"STREET","1121","28","23",0,26,19.4,17.5,74,0,0,0,1,13.3,93.5,16,1,0
2015-09-29,42,"STREET","1111","24","23",0,22.3,14.3,13.4,77.2,2.49,0,0,1,30.7,87.8,15.3,0,0
2015-09-30,47,"STREET","1115","28","26",0,16.3,13.3,6.3,57.9,0,0,0,1,35.8,67.3,16,0,0
2015-10-01,78,"STREET","1133","28","27",0,15,12.1,5.2,57.2,0,0,0,1,42.1,66.4,16,0,0
2015-10-02,66,"SIDEWALK","1112","28","26",0,16,11.6,4.6,56,0,0,0,1,41.9,59.6,16,0,1
2015-10-03,55,"STREET","1112","28","23",0,12.5,6.1,4.5,65.7,0.919,0,0,1,35,95.7,15.1,0,1
2015-10-04,52,"STREET","1135","28","26",0,14.6,10.4,9.1,80,0,0,0,1,26.3,99.7,16,0,1
2015-10-05,50,"STREET","1115","28","26",0,15.9,13.6,12.1,85.7,0,0,0,1,16.9,100,11.5,0,0
2015-10-06,68,"SIDEWALK","1122","28","26",0,20.3,13.8,12.1,78.9,0,0,0,1,12.4,72.1,12.6,0,0
2015-10-07,66,"STREET","1113","28","26",0,21.6,14,12.2,76.2,0,0,0,1,21,65.8,14.2,0,0
2015-10-08,52,"STREET","1122","28","23",0,25.2,12,11.9,66.9,0.392,0,0,1,25.7,64.5,15.8,0,0
2015-10-09,75,"VACANT LOT/LAND","1121","28","23",0,19.4,11.3,9,68.7,0,0,0,1,25.6,82.2,15.8,0,1
2015-10-10,49,"STREET","1134","28","27",0,18.5,6.8,6,65.2,0,0,0,1,18.6,66.1,15.9,0,1
2015-10-11,47,"SIDEWALK","1111","28","26",0,26,11.5,8.1,53,0,0,0,1,29.4,28.1,16,0,1
2015-10-12,41,"STREET","1135","24","27",0,24.2,15.7,8.3,51.3,0.054,0,0,1,36.9,54,15.9,0,0
2015-10-13,60,"STREET","1122","28","26",0,17.2,10.8,5,58.6,0,0,0,1,25.6,69.9,16,0,0
2015-10-14,55,"SIDEWALK","1133","28","27",0,17.6,4.6,3.3,57.8,0,0,0,1,17.2,24.5,16,0,0
2015-10-15,56,"STREET","1113","28","26",0,20.4,7.8,1.2,45.3,0.036,0,0,1,33,44.2,16,0,0
2015-10-16,47,"SIDEWALK","1135","28","26",0,12.5,3.2,-1.7,46.9,0,0,0,1,24.8,29,16,0,1
2015-10-17,55,"STREET","1123","28","23",0,11.6,-2.1,-5.4,44.5,0,0,0,1,22.1,20.7,16,0,1
2015-10-18,44,"STREET","1134","28","27",0,15.1,0,-2.3,50.3,0,0,0,1,11.4,8.4,16,0,1
2015-10-19,52,"STREET","1135","28","23",0,22.7,5.6,-0.5,34.3,0,0,0,1,38.2,38.8,16,0,0
2015-10-20,56,"STREET","1112","28","26",0,24,13.2,3.8,40.3,2.81,0,0,1,23.9,76.7,15.9,0,0
2015-10-21,63,"SIDEWALK","1132","28","26",0,24.1,13.7,11.3,63,0.906,0,0,1,30.5,87.2,16,0,0
2015-10-22,67,"SIDEWALK","1122","28","26",0,18.1,11.9,7.8,64.7,0,0,0,1,16.7,72.4,16,0,0
2015-10-23,66,"SIDEWALK","1132","28","26",0,17.3,11.8,7.7,65.4,2.817,0,0,1,27.4,94.3,15.3,0,1
2015-10-24,59,"SIDEWALK","1113","28","26",0,19.2,11.8,12.6,78.2,5.88,0,0,1,37.4,98.4,14.9,0,1
2015-10-25,55,"STREET","1113","28","26",0,16.6,5,3.1,61.2,0,0,0,1,18.3,16.5,16,0,1
2015-10-26,47,"SIDEWALK","1134","28","27",0,15.9,4.6,3.9,63.3,0,0,0,1,17.9,50.7,16,1,0
2015-10-27,47,"APARTMENT","1134","28","26",0,13.7,11,6,67.1,7.923,0,0,1,30.3,93.3,14.3,1,0
2015-10-28,40,"APARTMENT","1131","28","23",0,13.9,-0.8,8.3,84.3,8.859,0,0,1,34.4,92.7,9.5,1,0
2015-10-29,39,"SIDEWALK","1132","28","26",0,6.1,-2.5,0.4,67.7,0.036,0,0,1,35.8,83.8,16,0,0
2015-10-30,75,"SIDEWALK","1132","24","26",0,13.2,2.5,2.6,68.2,0,0,0,1,18.6,51.6,16,0,1
2015-10-31,53,"STREET","1121","28","23",0,11.5,4.5,6.3,82.4,15.863,0,0,1,23.6,99.3,11.3,0,1
2015-11-01,50,"SIDEWALK","1132","28","23",0,17.7,4.4,5.6,65.7,0,0,0,1,28.8,23.7,15.8,0,1
2015-11-02,64,"STREET","1131","28","26",0,23,10.3,6.4,56.4,0,0,0,1,26.3,31.4,16,0,0
2015-11-03,43,"STREET","1131","28","26",0,22.3,8.9,10.3,73.3,0,0,0,1,17.3,4.6,15.3,0,0
2015-11-04,46,"STREET","1121","28","27",0,22.5,10.6,12.5,81,0,0,0,1,22.1,48,10.7,0,0
2015-11-05,42,"SIDEWALK","1133","28","23",0,21.2,16.2,13.8,75,0,0,0,1,36.1,85.5,14.8,0,0
2015-11-06,38,"SIDEWALK","1121","28","23",0,18.7,3.3,5.7,71.3,9.132,0,0,1,37.2,86.6,14.9,0,1
2015-11-07,52,"STREET","1122","28","26",0,11.8,1.2,0.1,62.7,0,0,0,1,30.5,24.7,16,0,1
2015-11-08,53,"STREET","1132","28","27",0,11.5,0.3,-2.9,55,0,0,0,1,14.2,9.3,15.9,0,1
2015-11-09,56,"SIDEWALK","1132","28","26",0,13.2,1.3,-1.1,57.3,0,0,0,1,13.2,21.8,15.9,0,0
2015-11-10,46,"SIDEWALK","1121","28","23",0,13.6,0.9,0.1,58.8,0,0,0,1,12.1,31.4,15.6,0,0
2015-11-11,52,"STREET","1132","28","26",0,17.5,2.5,4.1,61.8,15.414,0,0,1,47.8,67.7,15.3,0,0
2015-11-12,53,"SIDEWALK","1122","28","26",0,13.1,0.8,3.2,71.4,0.19,0,0,1,49.3,92.8,14.6,0,0
2015-11-13,60,"STREET","1113","28","26",0,4.5,-3,-3.8,53.3,0,0,0,1,40.5,34,16,0,1
2015-11-14,58,"SIDEWALK","1132","24","26",0,14,-2.4,-2.2,55.1,0,0,0,1,26.3,25.5,16,0,1
2015-11-15,54,"SIDEWALK","1133","28","26",0,18.2,4.7,0.4,45.8,0,0,0,1,23.4,23.9,16,0,1
2015-11-16,52,"STREET","1132","28","26",0,13.7,5.9,2.7,59.2,1.273,0,0,1,30,85.2,15.1,0,0
2015-11-17,42,"STREET","1132","28","26",0,16.5,6.6,9.5,80.2,12.89,0,0,1,37.3,98.1,14.1,0,0
2015-11-18,44,"SIDEWALK","1131","28","26",0,16.9,6.5,8.3,68,5.745,0,0,1,40.4,92.5,14.7,0,0
2015-11-19,93,"SIDEWALK","1132","24","26",0,6.4,-2.1,-3.5,52.5,0,0,0,1,47,40.8,16,0,0
2015-11-20,64,"SIDEWALK","1134","28","26",0,2.9,-4.3,-7.4,50.3,3.445,0,0.8,1,27.1,56.7,13.4,0,1
2015-11-21,36,"STREET","1133","28","27",0,-2.6,-11.6,-2.6,87.3,16.277,3.3,4.2,1,36.6,86.6,6.6,0,1
2015-11-22,38,"SIDEWALK","1112","28","26",0,-8,-15.9,-10.3,72.5,0,0.3,0.9,1,20.5,46.3,15.9,0,1
2015-11-23,41,"SIDEWALK","1134","24","26",0,-0.2,-8,-4.5,72.4,0,0,0.6,1,18.7,44.9,16,0,0
2015-11-24,34,"SIDEWALK","1115","28","26",0,3.6,-4.2,-2.3,76,0,0,0.3,1,19.1,41.8,14.6,1,0
2015-11-25,44,"STREET","1113","28","23",0,11.3,-0.6,0.9,63.7,0.358,0,3.4,1,28,72.7,15.7,1,0
2015-11-26,36,"APARTMENT","1135","28","27",0,16.1,10,9.6,78.9,10.18,0,1.2,1,31.3,99.4,13.8,1,0
2015-11-27,33,"STREET","1123","28","26",0,13.7,-2.5,3,83.7,22.596,0,0,1,31.5,100,9.2,0,1
2015-11-28,43,"STREET","1113","28","26",0,-0.3,-2.6,-2,71.1,0,0,0,1,24.6,88.3,16,0,1
2015-11-29,39,"SIDEWALK","1132","28","26",0,3,-5.9,-2.8,68.8,0,0,0,1,17.1,69.7,16,0,1
2015-11-30,46,"SIDEWALK","1122","28","26",0,4.9,0.2,0.3,68.6,4.634,0,0,1,24.9,99.5,14.4,0,0
2015-12-01,61,"SIDEWALK","1121","28","26",0,5,0.1,1.5,76.3,4.08,0,0,1,32,83.3,12.6,0,0
2015-12-02,42,"STREET","1133","28","26",0,1.2,-4.6,-1.8,80,3.785,1.3,0.3,1,21.6,88.6,11.2,0,0
2015-12-03,53,"STREET","1123","28","26",0,-1.1,-4.8,-1.7,80.5,0,0,1.3,1,22.9,87.9,12.6,0,0
2015-12-04,49,"SIDEWALK","1121","28","26",0,6.3,-3.8,0.4,80.5,0,0,0.9,1,18.5,55.6,9.8,0,1
2015-12-05,50,"STREET","1115","28","26",0,4.3,-5.2,-0.9,82.6,0,0,0,1,15.7,80.2,9.4,0,1
2015-12-06,42,"STREET","1121","28","26",0,7.9,-3.4,-0.1,76.7,0,0,0,1,13.5,60.5,13.8,0,1
2015-12-07,33,"STREET","1133","28","26",0,2.1,-2.5,0.7,90.3,0,0,0,1,23.1,79.2,4,0,0
2015-12-08,55,"APARTMENT","1112","24","23",0,5.9,-0.2,3,80.1,0,0,0,1,21.9,93.2,11.9,0,0
2015-12-09,59,"STREET","1112","28","26",0,11.8,3.3,4.2,74.8,0,0,0,1,21.5,64.2,14.6,0,0
2015-12-10,38,"STREET","1112","28","26",0,14.6,3.2,3.3,64.2,0.315,0,0,1,43.5,64.1,16,0,0
2015-12-11,53,"STREET","1134","28","27",0,11.4,4,1.8,60.4,0,0,0,1,22.6,70.1,15.8,0,1
2015-12-12,64,"STREET","1131","28","27",0,14.3,10.5,10,88.4,0,0,0,1,10.1,99.7,5.1,0,1
2015-12-13,45,"STREET","1132","28","26",0,16.8,10.8,13.2,86.6,18.357,0,0,1,28.9,99.8,11.4,0,1
2015-12-14,35,"APARTMENT","1114","28","26",0,16.5,3.1,7.8,79.6,10.487,0,0,1,35.1,96.5,15.1,0,0
2015-12-15,59,"SIDEWALK","1121","24","23",0,4.6,1.2,1.5,76.1,0,0,0,1,19.6,99.9,15.8,0,0
2015-12-16,49,"SIDEWALK","1121","27","23",0,12,-3.3,2.4,75.4,2.369,0,0,1,35.1,89.4,14.4,0,0
2015-12-17,57,"SIDEWALK","1115","28","26",0,-3.4,-7,-5.9,64.2,0,0,0,1,30,88.2,16,0,0
2015-12-18,43,"SIDEWALK","1132","28","26",0,-3.1,-10.7,-8.6,60,0,0,0,1,34.9,70.8,15.6,0,1
2015-12-19,49,"STREET","1115","28","26",0,-4.3,-15.6,-11.6,57.7,0,0,0,1,26.9,20.2,16,0,1
2015-12-20,46,"STREET","1121","24","23",0,10.3,-7.2,-3.6,54.8,0,0,0,1,34,84.3,16,0,1
2015-12-21,48,"APARTMENT","1134","28","26",0,11.8,1.5,5.9,86,16.755,0,0,1,31.4,99.4,10.8,0,0
2015-12-22,48,"STREET","1112","28","23",0,6,-1.3,1.8,85.3,0.368,0,0,1,19.8,100,9.3,0,0
2015-12-23,49,"STREET","1111","28","26",0,15.4,2.1,9.2,85.4,18.085,0,0,1,47.7,94.2,8.5,0,0
2015-12-24,57,"STREET","1133","28","23",0,6.1,-3,-0.6,69.7,0,0,0,1,41.9,84.9,16,1,0
2015-12-25,37,"STREET","1122","28","26",1,5.1,-1.8,0,75.4,0,0,0,1,20.5,69.4,15.8,1,1
2015-12-26,41,"STREET","1112","28","26",0,4.7,0.3,2.8,82.5,3.58,0,0,1,24.8,93.5,9.3,1,1
2015-12-27,51,"STREET","1112","28","23",0,2.2,-3.5,0.3,78.1,5.755,0,0,1,36,99.5,14,0,1
2015-12-28,27,"RESIDENCE","1121","27","23",0,1,-7.6,-1.6,80.3,38.628,0.3,0.1,1,46.8,100,9.1,0,0
2015-12-29,52,"STREET","1133","28","23",0,-0.3,-5.8,-2,81.4,0.902,0.3,0.4,1,29.5,100,14.7,0,0
2015-12-30,51,"STREET","1133","24","23",0,-4.8,-7.8,-5.5,75.1,1.547,0,0.4,1,18.3,99,13.6,0,0
2015-12-31,38,"STREET","1134","28","26",0,-6.9,-10.7,-7.7,70.7,0.06,0,0.4,1,25.7,85.2,15.6,0,0
2016-01-01,86,"RESIDENCE","1133","28","27",1,-5.9,-14.5,-8.2,69.3,0.193,0,0.3,1,27.9,70.1,15.4,0,1
2016-01-02,42,"STREET","1112","27","23",0,-4.7,-10.4,-7,69.3,0,0.1,0.3,1,32.9,17.5,16,0,1
2016-01-03,46,"STREET","1122","28","26",0,-6.6,-9.9,-7.7,67.2,0,0,0.2,1,26.7,72.6,16,0,1
2016-01-04,31,"STREET","1121","28","23",0,-5.4,-9.5,-8.1,63.8,0,0,0.2,1,25.8,81.1,15.5,0,0
2016-01-05,44,"STREET","1115","28","26",0,-4.1,-11.9,-7.8,68.7,0,0,0.2,1,23.5,40.3,16,0,0
2016-01-06,46,"RESIDENCE","1113","28","26",0,0.2,-8.9,-5.8,65.8,0,0,0.2,1,19.8,84,16,0,0
2016-01-07,68,"STREET","1121","28","23",0,3.2,-1.3,-3.5,59.4,0.128,0,0.1,1,15.6,99.7,16,0,0
2016-01-08,62,"STREET","1121","28","23",0,4.6,1.2,3,86.2,4.562,0,0.1,1,13.5,100,7.8,0,1
2016-01-09,51,"STREET","1131","28","26",0,3.5,-9.4,1.1,90.1,6.96,0.2,0.2,1,33.5,100,4.9,0,1
2016-01-10,48,"STREET","1131","24","26",0,-11.4,-25.9,-14.2,70.7,0.307,0.1,0.1,1,36.7,71.5,15.6,0,1
2016-01-11,22,"SIDEWALK","1114","28","26",0,-9.9,-26.4,-15.5,72.4,1.923,0.2,0.1,1,29.3,67,10.9,0,0
2016-01-12,37,"APARTMENT","1132","28","26",0,-14.1,-24.5,-17.1,62.6,2.491,0.1,0.3,1,36.9,42.5,12.8,0,0
2016-01-13,40,"APARTMENT","1133","28","27",0,-7.6,-25,-15.4,70.1,0,0.2,0.3,1,21.9,58.3,15.8,0,0
2016-01-14,47,"SIDEWALK","1134","28","26",0,3.2,-8.3,-1.9,71.6,0,0,0.2,1,24.2,57.9,16,0,0
2016-01-15,57,"STREET","1112","28","26",0,2.1,-5.5,0.6,81.4,0.395,0,0.1,1,27,86.7,13.4,0,1
2016-01-16,46,"STREET","1113","28","26",0,-5.2,-16.8,-8.6,63.8,0,0,0,1,26.9,63.8,15.9,0,1
2016-01-17,32,"APARTMENT","1112","28","27",0,-20,-27.9,-22.2,55.2,0,0,0.3,1,34.2,46.9,15.9,0,1
2016-01-18,34,"STREET","1121","28","23",0,-21.9,-30.3,-23.1,55.9,0,0,0.8,1,24.1,11.8,16,0,0
2016-01-19,37,"STREET","1134","24","23",0,-8.1,-25.4,-19.6,55,0,0,0.2,1,19.8,49.7,16,0,0
2016-01-20,38,"APARTMENT","1135","28","26",0,-4.7,-13.2,-11.8,71.5,1.298,0.2,0.1,1,10.1,81.9,12.8,0,0
2016-01-21,42,"STREET","1111","28","23",0,-1.3,-13.6,-10.1,71.5,0,0,0.1,1,8.9,70.9,14.8,0,0
2016-01-22,71,"STREET","1122","28","26",0,-5.5,-10.2,-7.3,70.8,1.144,0,0,1,25.1,91.5,11.8,0,1
2016-01-23,52,"STREET","1112","27","23",0,-0.6,-7.8,-6.7,69.4,0.241,0,0,1,15.9,78.3,15.6,1,1
2016-01-24,39,"APARTMENT","1113","28","27",0,-0.6,-10.9,-6.6,68.9,0,0,0,1,25.3,77.7,14.5,1,1
2016-01-25,49,"APARTMENT","1122","28","26",0,1.1,-6.1,-2.2,76.1,1.4,0,1.3,1,34.8,90.7,12.2,0,0
2016-01-26,44,"STREET","1113","28","26",0,-2.5,-8.5,-4.9,74.1,1.543,0,0.3,1,34.2,92.5,13.8,0,0
2016-01-27,48,"STREET","1121","28","26",0,-4.3,-8.5,-7.6,62.2,0,0,0,1,33.5,79.9,15.9,0,0
2016-01-28,101,"SIDEWALK","1115","28","26",0,-0.1,-6.9,-3.7,67.7,0,0,0,1,28,72.8,15.9,0,0
2016-01-29,51,"STREET","1132","28","26",0,-2.5,-9.8,-9.6,52.7,0,0,0,1,26.9,73.9,16,0,1
2016-01-30,48,"STREET","1113","28","26",0,6.7,-2.8,0,70.2,0,0,0,1,26.6,73.5,15.9,0,1
2016-01-31,40,"STREET","1132","28","26",0,6.5,-2.4,3.7,87,1.006,0,0,1,22.5,89.1,12,0,1
2016-02-01,64,"STREET","1132","28","26",0,7,-4.5,-1.3,77.4,0,0,0,1,12.5,54.9,15.1,0,0
2016-02-02,46,"STREET","1113","28","27",0,3.2,-3,0.7,87.1,18.222,0.2,0.5,1,32.8,96.7,6.5,0,0
2016-02-03,49,"STREET","1113","28","26",0,3.2,-7.1,-0.9,83.3,0.365,0,0.7,1,30.6,91.6,12,0,0
2016-02-04,46,"STREET","1113","28","26",0,-4,-12.8,-9,62.3,0,0,0.4,1,22.2,66.5,15.7,0,0
2016-02-05,36,"SIDEWALK","1132","28","26",0,-2.5,-6.4,-6.1,69.5,0.121,0,0,1,19.3,84.6,15.3,0,1
2016-02-06,53,"STREET","1112","28","26",0,2,-7.8,-4.4,70.3,0,0,0,1,23.1,50.3,14.7,0,1
2016-02-07,49,"STREET","1112","OTHER","27",0,2.7,-2.1,-1.8,65,0,0,0,1,31.8,72,15.9,0,1
2016-02-08,36,"STREET","1112","28","23",0,-2.9,-11.8,-5.5,74.4,0.486,0.1,0.1,1,22.5,82.2,14.4,0,0
2016-02-09,37,"STREET","1134","24","23",0,-11.9,-18.1,-12.5,69.5,0.642,1.4,0.1,1,28.9,97.9,10.3,0,0
2016-02-10,54,"STREET","1131","28","27",0,-15,-20.5,-17.1,56.2,0,0.3,0.1,1,26.9,58.3,16,0,0
2016-02-11,39,"APARTMENT","1112","28","23",0,-5.4,-20.4,-17.7,50.4,0,0,0.1,1,16.6,36.7,16,0,0
